serial,age,amount,credit_history,credit_risk,duration,employment_duration,foreign_worker,housing,installment_rate,job,number_credits,other_debtors,other_installment_plans,people_liable,personal_status_sex,present_residence,property,purpose,savings,status,telephone,
584,22.0,741.0,2.0,0.0,12.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,
641,46.0,2348.0,4.0,1.0,36.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,
933,46.0,1223.0,2.0,0.0,12.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,
108,39.0,1473.0,2.0,1.0,18.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,
851,21.0,3031.0,2.0,0.0,45.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,
734,23.0,2511.0,2.0,1.0,15.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,
532,43.0,2197.0,4.0,1.0,24.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,5.0,4.0,2.0,
421,28.0,776.0,2.0,1.0,12.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,4.0,1.0,
352,34.0,1525.0,2.0,1.0,24.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,0.0,4.0,4.0,2.0,
432,55.0,1555.0,3.0,0.0,12.0,5.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,5.0,4.0,4.0,1.0,
732,34.0,6527.0,2.0,1.0,60.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,0.0,5.0,4.0,2.0,
451,66.0,766.0,2.0,0.0,12.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,
986,42.0,2292.0,4.0,0.0,12.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,9.0,1.0,4.0,2.0,
41,23.0,996.0,4.0,1.0,12.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,5.0,5.0,4.0,1.0,
438,24.0,935.0,3.0,1.0,6.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,
227,35.0,4380.0,2.0,1.0,18.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,0.0,2.0,1.0,2.0,
990,20.0,2718.0,2.0,0.0,24.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,2.0,2.0,
827,34.0,3844.0,0.0,0.0,48.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,9.0,2.0,2.0,1.0,
458,35.0,1941.0,2.0,1.0,18.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,9.0,4.0,2.0,2.0,
966,26.0,9960.0,2.0,0.0,48.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,
8,40.0,1361.0,4.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,
934,36.0,1372.0,2.0,0.0,12.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,
85,63.0,1520.0,4.0,1.0,15.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,5.0,4.0,1.0,
913,26.0,4370.0,3.0,0.0,42.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,
372,34.0,2578.0,4.0,1.0,24.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,
55,41.0,6313.0,2.0,1.0,24.0,5.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,5.0,4.0,2.0,
731,55.0,9283.0,1.0,1.0,42.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,
830,22.0,5951.0,2.0,0.0,48.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,
528,27.0,2930.0,2.0,1.0,12.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,
891,27.0,14027.0,2.0,0.0,60.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,0.0,1.0,2.0,2.0,
270,34.0,1569.0,1.0,1.0,15.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,4.0,1.0,
413,35.0,976.0,4.0,1.0,12.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,1.0,
62,29.0,2679.0,2.0,1.0,24.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,
510,43.0,1203.0,2.0,1.0,6.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,
160,28.0,3617.0,4.0,1.0,12.0,5.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,
191,29.0,1901.0,2.0,1.0,24.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,
220,45.0,1287.0,2.0,1.0,10.0,5.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,5.0,4.0,1.0,
164,28.0,3343.0,4.0,1.0,15.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,4.0,2.0,
738,46.0,1149.0,4.0,1.0,18.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,1.0,
727,31.0,2782.0,2.0,1.0,21.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,4.0,1.0,
883,42.0,7763.0,2.0,0.0,48.0,5.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,
690,32.0,1282.0,2.0,0.0,24.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,
960,22.0,3092.0,2.0,0.0,24.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,
27,24.0,652.0,2.0,1.0,12.0,5.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,
710,31.0,6110.0,4.0,1.0,48.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,6.0,1.0,4.0,2.0,
133,41.0,2116.0,2.0,1.0,6.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,
423,68.0,1175.0,4.0,1.0,16.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,
904,42.0,4153.0,2.0,0.0,18.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,
657,38.0,1216.0,4.0,0.0,24.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,
613,30.0,1620.0,2.0,1.0,12.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,
723,28.0,2993.0,3.0,1.0,21.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,
788,61.0,1512.0,3.0,0.0,15.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,5.0,4.0,2.0,1.0,
698,28.0,1413.0,2.0,1.0,24.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,
743,20.0,2996.0,2.0,0.0,24.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,2.0,5.0,1.0,1.0,
256,26.0,2687.0,2.0,1.0,15.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,9.0,1.0,3.0,2.0,
560,35.0,1410.0,2.0,1.0,14.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,9.0,3.0,2.0,2.0,
654,53.0,2424.0,4.0,1.0,24.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0,1.0,
964,23.0,3234.0,2.0,0.0,24.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,
214,74.0,1299.0,4.0,1.0,6.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,
354,29.0,3499.0,4.0,0.0,12.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,
3,23.0,841.0,2.0,1.0,12.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,9.0,2.0,2.0,1.0,
927,31.0,3161.0,1.0,0.0,24.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,9.0,1.0,1.0,2.0,
189,32.0,2273.0,2.0,1.0,36.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,6.0,1.0,2.0,1.0,
893,25.0,1484.0,2.0,0.0,12.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,5.0,2.0,2.0,
388,43.0,7393.0,2.0,1.0,24.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,0.0,1.0,4.0,1.0,
176,36.0,3235.0,2.0,1.0,24.0,5.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,
627,38.0,2859.0,2.0,1.0,12.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,0.0,5.0,4.0,2.0,
211,29.0,1494.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,5.0,3.0,1.0,
907,44.0,1553.0,1.0,0.0,18.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,
909,43.0,1333.0,3.0,0.0,24.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,
444,40.0,1386.0,2.0,1.0,15.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,5.0,4.0,2.0,
409,36.0,1913.0,2.0,1.0,18.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,9.0,4.0,2.0,2.0,
568,52.0,362.0,4.0,1.0,6.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,0.0,2.0,4.0,1.0,
245,45.0,1750.0,1.0,1.0,6.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,
238,64.0,2384.0,2.0,1.0,24.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,
745,24.0,4811.0,2.0,1.0,30.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,5.0,4.0,1.0,
534,32.0,1880.0,4.0,1.0,18.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,
581,24.0,1546.0,1.0,0.0,24.0,4.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,
694,46.0,3594.0,3.0,1.0,15.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,
945,57.0,709.0,2.0,0.0,12.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,
831,42.0,3804.0,0.0,0.0,36.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,
500,35.0,1680.0,2.0,1.0,12.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,
604,21.0,1289.0,2.0,1.0,12.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,
205,24.0,3763.0,2.0,1.0,21.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,5.0,1.0,1.0,
376,27.0,3416.0,2.0,1.0,27.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,
40,41.0,3868.0,4.0,1.0,24.0,5.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,
502,27.0,2463.0,4.0,1.0,24.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,0.0,2.0,4.0,2.0,
713,36.0,6304.0,4.0,1.0,36.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,9.0,5.0,4.0,1.0,
129,30.0,1820.0,2.0,1.0,18.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,0.0,1.0,4.0,2.0,
47,25.0,1258.0,2.0,1.0,24.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,9.0,1.0,4.0,2.0,
651,48.0,4351.0,2.0,1.0,24.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,
636,22.0,3149.0,2.0,1.0,24.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,
348,63.0,781.0,4.0,1.0,10.0,5.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,0.0,1.0,3.0,2.0,
550,37.0,1402.0,4.0,1.0,12.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,
951,24.0,4746.0,4.0,0.0,45.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,
519,44.0,5943.0,2.0,0.0,24.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,5.0,4.0,2.0,
488,37.0,3612.0,4.0,1.0,18.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,
720,24.0,5595.0,2.0,0.0,72.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,
570,37.0,10222.0,2.0,1.0,48.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,
361,61.0,1255.0,4.0,1.0,12.0,5.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,0.0,1.0,4.0,1.0,
853,31.0,1935.0,4.0,0.0,24.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,9.0,1.0,2.0,2.0,
485,35.0,1592.0,4.0,1.0,12.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,
442,26.0,5117.0,3.0,1.0,27.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,9.0,1.0,4.0,1.0,
326,37.0,1287.0,4.0,1.0,24.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,0.0,4.0,4.0,2.0,
321,40.0,1597.0,2.0,1.0,10.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,0.0,3.0,4.0,1.0,
501,28.0,1249.0,2.0,1.0,24.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,0.0,1.0,4.0,1.0,
21,37.0,3676.0,4.0,1.0,6.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,
764,42.0,6288.0,2.0,0.0,60.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,6.0,1.0,2.0,1.0,
13,31.0,1957.0,4.0,1.0,6.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,
739,38.0,1308.0,2.0,1.0,15.0,5.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,1.0,2.0,1.0,
605,41.0,2712.0,2.0,0.0,36.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,
785,29.0,2149.0,1.0,0.0,12.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,
237,50.0,2241.0,2.0,1.0,21.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,
975,23.0,448.0,2.0,0.0,6.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,6.0,1.0,1.0,1.0,
380,36.0,6742.0,4.0,1.0,30.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,1.0,
926,20.0,2039.0,2.0,0.0,18.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,
449,32.0,4686.0,2.0,1.0,36.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,4.0,2.0,
940,42.0,8086.0,3.0,0.0,36.0,5.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,0.0,2.0,2.0,2.0,
672,32.0,1301.0,2.0,1.0,18.0,5.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,
800,38.0,947.0,2.0,0.0,24.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,
547,26.0,1715.0,2.0,1.0,30.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0,
253,38.0,804.0,2.0,1.0,12.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,
942,41.0,888.0,2.0,0.0,12.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,0.0,1.0,2.0,1.0,
555,20.0,1577.0,2.0,1.0,11.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,
288,32.0,2697.0,2.0,1.0,9.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,
309,28.0,2606.0,2.0,1.0,21.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,
38,26.0,1934.0,4.0,1.0,12.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,4.0,1.0,
962,22.0,1331.0,2.0,0.0,12.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,
183,25.0,8072.0,0.0,1.0,30.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,
944,37.0,12389.0,2.0,0.0,36.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,0.0,5.0,2.0,2.0,
718,54.0,4591.0,2.0,0.0,24.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,9.0,4.0,4.0,2.0,
645,54.0,1597.0,4.0,1.0,24.0,5.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,6.0,1.0,4.0,1.0,
673,26.0,1113.0,2.0,1.0,18.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,
824,25.0,1835.0,2.0,0.0,21.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,
44,34.0,2825.0,4.0,1.0,24.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,9.0,5.0,2.0,2.0,
209,36.0,12169.0,1.0,1.0,48.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,0.0,5.0,2.0,2.0,
630,55.0,2578.0,2.0,1.0,12.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,
771,30.0,1823.0,2.0,0.0,24.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,
535,27.0,2389.0,2.0,1.0,18.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,
295,30.0,960.0,3.0,1.0,15.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,
898,21.0,2570.0,2.0,0.0,27.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,4.0,1.0,
142,64.0,3832.0,2.0,1.0,9.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,6.0,5.0,4.0,1.0,
526,31.0,9566.0,4.0,1.0,36.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,
200,27.0,3609.0,1.0,1.0,48.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,1.0,4.0,1.0,
441,23.0,2288.0,4.0,1.0,21.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,
941,44.0,10127.0,4.0,0.0,48.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,0.0,3.0,4.0,1.0,
298,34.0,1743.0,3.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,9.0,2.0,4.0,1.0,
137,54.0,1318.0,2.0,1.0,12.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,0.0,4.0,2.0,2.0,
178,44.0,1804.0,4.0,1.0,12.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,
769,29.0,1437.0,1.0,0.0,9.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,0.0,2.0,2.0,1.0,
864,31.0,2775.0,4.0,0.0,18.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,4.0,1.0,
87,35.0,2346.0,4.0,1.0,24.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,
836,23.0,11560.0,2.0,0.0,24.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,
894,33.0,1131.0,2.0,0.0,18.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,
766,22.0,1478.0,2.0,0.0,9.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,
166,48.0,2134.0,4.0,1.0,9.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,0.0,1.0,4.0,2.0,
257,27.0,3643.0,3.0,1.0,15.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,
57,63.0,1655.0,4.0,1.0,12.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,4.0,2.0,
